,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,continent,lifeExp,pop,gdpPercap
3386,2002-07-26,Sudan,Chad,2,0,Friendly,Khartoum,Sudan,False,2002,Africa,56.369,37090298,1993.398314
3387,2002-07-28,Chad,Ethiopia,3,2,Friendly,Khartoum,Sudan,True,2002,Africa,56.369,37090298,1993.398314
3388,2002-07-28,Sudan,Uganda,2,1,Friendly,Khartoum,Sudan,False,2002,Africa,56.369,37090298,1993.398314
3389,2002-07-30,Chad,Uganda,0,2,Friendly,Khartoum,Sudan,True,2002,Africa,56.369,37090298,1993.398314
3390,2002-07-30,Sudan,Ethiopia,3,0,Friendly,Khartoum,Sudan,False,2002,Africa,56.369,37090298,1993.398314
3391,2002-09-08,Sudan,Zambia,0,1,African Cup of Nations qualification,Omdurman,Sudan,False,2002,Africa,56.369,37090298,1993.398314
3392,2002-08-16,Dominican Republic,United States Virgin Islands,6,1,Gold Cup qualification,San Cristóbal,Dominican Republic,False,2002,Americas,70.847,8650322,4563.808154
3393,2002-08-18,Dominican Republic,United States Virgin Islands,5,1,Gold Cup qualification,San Cristóbal,Dominican Republic,False,2002,Americas,70.847,8650322,4563.808154
3394,2002-08-17,Jordan,Kenya,1,1,Friendly,Amman,Jordan,False,2002,Asia,71.263,5307470,3844.917194
3395,2002-08-19,Jordan,Sudan,0,0,Friendly,Amman,Jordan,False,2002,Asia,71.263,5307470,3844.917194
3396,2002-08-21,Bulgaria,Germany,2,2,Friendly,Sofia,Bulgaria,False,2002,Europe,72.14,7661799,7696.777725
3397,2002-10-12,Bulgaria,Croatia,2,0,UEFA Euro qualification,Sofia,Bulgaria,False,2002,Europe,72.14,7661799,7696.777725
3398,2002-10-16,Bulgaria,Andorra,2,1,UEFA Euro qualification,Sofia,Bulgaria,False,2002,Europe,72.14,7661799,7696.777725
3399,2002-08-21,Iceland,Andorra,3,0,Friendly,Reykjavík,Iceland,False,2002,Europe,80.5,288030,31163.20196
3400,2002-09-07,Iceland,Hungary,0,2,Friendly,Reykjavík,Iceland,False,2002,Europe,80.5,288030,31163.20196
3401,2002-10-12,Iceland,Scotland,0,2,UEFA Euro qualification,Reykjavík,Iceland,False,2002,Europe,80.5,288030,31163.20196
3402,2002-10-16,Iceland,Lithuania,3,0,UEFA Euro qualification,Reykjavík,Iceland,False,2002,Europe,80.5,288030,31163.20196
3403,2002-08-21,Turkey,Georgia,3,0,Friendly,Trabzon,Turkey,False,2002,Europe,70.845,67308928,6508.085718
3404,2002-09-07,Turkey,Slovakia,3,0,UEFA Euro qualification,Istanbul,Turkey,False,2002,Europe,70.845,67308928,6508.085718
3405,2002-10-16,Turkey,Liechtenstein,5,0,UEFA Euro qualification,Istanbul,Turkey,False,2002,Europe,70.845,67308928,6508.085718
3406,2002-08-24,Rwanda,Kenya,0,0,Friendly,Kigali,Rwanda,False,2002,Africa,43.413,7852401,785.6537648
3407,2002-08-25,Angola,Gabon,1,0,Friendly,Luanda,Angola,False,2002,Africa,41.003,10866106,2773.287312
3408,2002-09-08,Angola,Nigeria,0,0,African Cup of Nations qualification,Luanda,Angola,False,2002,Africa,41.003,10866106,2773.287312
3409,2002-08-30,Jordan,Iran,1,0,WAFF Championship,Damascus,Syria,True,2002,Asia,73.053,17155814,4090.925331
3410,2002-08-30,Syria,Palestine,2,1,WAFF Championship,Damascus,Syria,False,2002,Asia,73.053,17155814,4090.925331
3411,2002-09-01,Lebanon,Jordan,0,1,WAFF Championship,Damascus,Syria,True,2002,Asia,73.053,17155814,4090.925331
3412,2002-09-01,Palestine,Iraq,0,2,WAFF Championship,Damascus,Syria,True,2002,Asia,73.053,17155814,4090.925331
3413,2002-09-03,Iran,Lebanon,2,0,WAFF Championship,Damascus,Syria,True,2002,Asia,73.053,17155814,4090.925331
3414,2002-09-03,Syria,Iraq,0,1,WAFF Championship,Damascus,Syria,False,2002,Asia,73.053,17155814,4090.925331
3415,2002-09-05,Iraq,Iran,0,0,WAFF Championship,Damascus,Syria,True,2002,Asia,73.053,17155814,4090.925331
3416,2002-09-05,Syria,Jordan,1,2,WAFF Championship,Damascus,Syria,False,2002,Asia,73.053,17155814,4090.925331
3417,2002-09-07,Jordan,Iraq,2,3,WAFF Championship,Damascus,Syria,True,2002,Asia,73.053,17155814,4090.925331
3418,2002-09-07,Syria,Iran,2,2,WAFF Championship,Damascus,Syria,False,2002,Asia,73.053,17155814,4090.925331
3419,2002-08-31,Uganda,Zambia,2,2,Friendly,Kampala,Uganda,False,2002,Africa,47.813,24739869,927.7210018
3420,2002-09-07,Uganda,Ghana,1,0,African Cup of Nations qualification,Kampala,Uganda,False,2002,Africa,47.813,24739869,927.7210018
3421,2002-09-02,Libya,Togo,4,0,Friendly,Misrata,Libya,False,2002,Africa,72.737,5368585,9534.677467
3422,2002-09-08,Libya,DR Congo,3,2,African Cup of Nations qualification,Misrata,Libya,False,2002,Africa,72.737,5368585,9534.677467
3423,2002-09-06,Mauritania,Cape Verde,0,2,African Cup of Nations qualification,Nouakchott,Mauritania,False,2002,Africa,62.247,2828858,1579.019543
3424,2002-09-07,Gabon,Morocco,0,1,African Cup of Nations qualification,Libreville,Gabon,False,2002,Africa,56.761,1299304,12521.71392
3425,2002-09-07,Namibia,Algeria,0,1,African Cup of Nations qualification,Windhoek,Namibia,False,2002,Africa,51.479,1972153,4072.324751
3426,2002-09-07,Niger,Ethiopia,3,1,African Cup of Nations qualification,Niamey,Niger,False,2002,Africa,54.496,11140655,601.0745012
3427,2002-12-27,Niger,Burkina Faso,1,1,Friendly,Niamey,Niger,False,2002,Africa,54.496,11140655,601.0745012
3428,2002-12-29,Niger,Mali,2,2,Friendly,Niamey,Niger,False,2002,Africa,54.496,11140655,601.0745012
3429,2002-09-08,Benin,Tanzania,4,0,African Cup of Nations qualification,Cotonou,Benin,False,2002,Africa,54.406,7026113,1372.877931
3430,2002-09-08,Equatorial Guinea,Sierra Leone,1,3,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,2002,Africa,49.348,495627,7703.4959
3431,2002-09-08,Guinea,Liberia,3,0,African Cup of Nations qualification,Conakry,Guinea,False,2002,Africa,53.676,8807818,945.5835837
3432,2002-09-09,Central African Republic,Mozambique,1,1,African Cup of Nations qualification,Bangui,Central African Republic,False,2002,Africa,43.308,4048013,738.6906068
3433,2002-10-08,Ghana,Lesotho,2,1,Friendly,Accra,Ghana,False,2002,Africa,58.453,20550751,1111.984578
3434,2002-10-13,Ghana,Rwanda,4,2,African Cup of Nations qualification,Accra,Ghana,False,2002,Africa,58.453,20550751,1111.984578
3435,2002-12-15,Ghana,Nigeria,0,1,Friendly,Accra,Ghana,False,2002,Africa,58.453,20550751,1111.984578
3436,2002-10-12,Eritrea,Zimbabwe,0,1,African Cup of Nations qualification,Asmara,Eritrea,False,2002,Africa,55.24,4414865,765.3500015
3437,2002-10-12,Sierra Leone,Gabon,2,0,African Cup of Nations qualification,Freetown,Sierra Leone,False,2002,Africa,41.012,5359092,699.489713
3438,2002-10-19,Sierra Leone,Ghana,2,1,Friendly,Freetown,Sierra Leone,False,2002,Africa,41.012,5359092,699.489713
3439,2002-10-13,Ethiopia,Guinea,1,0,African Cup of Nations qualification,Addis Ababa,Ethiopia,False,2002,Africa,50.725,67946797,530.0535319
3440,2002-11-13,Saint Kitts and Nevis,Saint Lucia,2,1,Gold Cup qualification,Macoya,Trinidad and Tobago,True,2002,Americas,68.976,1101832,11460.60023
3441,2002-11-15,Trinidad and Tobago,Saint Kitts and Nevis,2,0,Gold Cup qualification,Port of Spain,Trinidad and Tobago,False,2002,Americas,68.976,1101832,11460.60023
3442,2002-11-17,Trinidad and Tobago,Saint Lucia,0,1,Gold Cup qualification,Macoya,Trinidad and Tobago,False,2002,Americas,68.976,1101832,11460.60023
3443,2002-11-18,Haiti,Antigua and Barbuda,1,0,Gold Cup qualification,Port-au-Prince,Haiti,False,2002,Americas,58.137,7607651,1270.364932
3444,2002-11-20,Antigua and Barbuda,Curaçao,1,1,Gold Cup qualification,Port-au-Prince,Haiti,True,2002,Americas,58.137,7607651,1270.364932
3445,2002-11-22,Haiti,Curaçao,3,0,Gold Cup qualification,Port-au-Prince,Haiti,False,2002,Americas,58.137,7607651,1270.364932
3446,2002-11-20,Honduras,Colombia,1,0,Friendly,San Pedro Sula,Honduras,False,2002,Americas,68.565,6677328,3099.72866
3447,2002-12-10,Chile,Palestine,3,1,Friendly,Independencia,Chile,False,2002,Americas,77.86,15497046,10778.78385
3448,2002-12-15,Indonesia,Myanmar,0,0,AFF Championship,Jakarta,Indonesia,False,2002,Asia,68.588,211060000,2873.91287
3449,2002-12-15,Vietnam,Cambodia,9,2,AFF Championship,Jakarta,Indonesia,True,2002,Asia,68.588,211060000,2873.91287
3450,2002-12-17,Indonesia,Cambodia,4,2,AFF Championship,Jakarta,Indonesia,False,2002,Asia,68.588,211060000,2873.91287
3451,2002-12-17,Philippines,Myanmar,1,6,AFF Championship,Jakarta,Indonesia,True,2002,Asia,68.588,211060000,2873.91287
3452,2002-12-19,Myanmar,Cambodia,5,0,AFF Championship,Jakarta,Indonesia,True,2002,Asia,68.588,211060000,2873.91287
3453,2002-12-19,Vietnam,Philippines,4,1,AFF Championship,Jakarta,Indonesia,True,2002,Asia,68.588,211060000,2873.91287
3454,2002-12-21,Cambodia,Philippines,1,0,AFF Championship,Jakarta,Indonesia,True,2002,Asia,68.588,211060000,2873.91287
3455,2002-12-21,Indonesia,Vietnam,2,2,AFF Championship,Jakarta,Indonesia,False,2002,Asia,68.588,211060000,2873.91287
3456,2002-12-23,Myanmar,Vietnam,2,4,AFF Championship,Jakarta,Indonesia,True,2002,Asia,68.588,211060000,2873.91287
3457,2002-12-23,Indonesia,Philippines,13,1,AFF Championship,Jakarta,Indonesia,False,2002,Asia,68.588,211060000,2873.91287
3458,2002-12-27,Indonesia,Malaysia,1,0,AFF Championship,Jakarta,Indonesia,False,2002,Asia,68.588,211060000,2873.91287
3459,2002-12-27,Vietnam,Thailand,0,4,AFF Championship,Jakarta,Indonesia,True,2002,Asia,68.588,211060000,2873.91287
3460,2002-12-29,Indonesia,Thailand,2,2,AFF Championship,Jakarta,Indonesia,False,2002,Asia,68.588,211060000,2873.91287
3461,2002-12-29,Vietnam,Malaysia,2,1,AFF Championship,Jakarta,Indonesia,True,2002,Asia,68.588,211060000,2873.91287
3462,2007-01-07,Haiti,Bermuda,2,0,CFU Caribbean Cup qualification,Couva,Trinidad and Tobago,True,2007,Americas,69.819,1056608,18008.50924
3463,2007-01-09,Bermuda,Haiti,0,3,CFU Caribbean Cup qualification,Couva,Trinidad and Tobago,True,2007,Americas,69.819,1056608,18008.50924
3464,2007-01-12,Haiti,Martinique,1,0,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True,2007,Americas,69.819,1056608,18008.50924
3465,2007-01-12,Trinidad and Tobago,Barbados,1,1,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False,2007,Americas,69.819,1056608,18008.50924
3466,2007-01-14,Cuba,Guadeloupe,1,2,CFU Caribbean Cup,San Fernando,Trinidad and Tobago,True,2007,Americas,69.819,1056608,18008.50924
3467,2007-01-15,Haiti,Barbados,2,0,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True,2007,Americas,69.819,1056608,18008.50924
3468,2007-01-15,Trinidad and Tobago,Martinique,5,1,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False,2007,Americas,69.819,1056608,18008.50924
3469,2007-01-16,Guadeloupe,Guyana,3,4,CFU Caribbean Cup,San Fernando,Trinidad and Tobago,True,2007,Americas,69.819,1056608,18008.50924
3470,2007-01-17,Barbados,Martinique,2,3,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True,2007,Americas,69.819,1056608,18008.50924
3471,2007-01-17,Trinidad and Tobago,Haiti,3,1,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False,2007,Americas,69.819,1056608,18008.50924
3472,2007-01-18,Cuba,Guyana,0,0,CFU Caribbean Cup,San Fernando,Trinidad and Tobago,True,2007,Americas,69.819,1056608,18008.50924
3473,2007-01-18,Saint Vincent and the Grenadines,Guadeloupe,0,1,CFU Caribbean Cup,San Fernando,Trinidad and Tobago,True,2007,Americas,69.819,1056608,18008.50924
3474,2007-01-20,Guadeloupe,Haiti,1,3,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True,2007,Americas,69.819,1056608,18008.50924
3475,2007-01-20,Trinidad and Tobago,Cuba,3,1,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False,2007,Americas,69.819,1056608,18008.50924
3476,2007-01-23,Cuba,Guadeloupe,2,1,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True,2007,Americas,69.819,1056608,18008.50924
3477,2007-01-23,Trinidad and Tobago,Haiti,1,2,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,False,2007,Americas,69.819,1056608,18008.50924
3478,2007-05-28,Trinidad and Tobago,Haiti,1,0,Friendly,Port of Spain,Trinidad and Tobago,False,2007,Americas,69.819,1056608,18008.50924
3479,2007-05-30,Saint Vincent and the Grenadines,Haiti,0,3,Friendly,Port of Spain,Trinidad and Tobago,True,2007,Americas,69.819,1056608,18008.50924
3480,2007-01-07,Singapore,Philippines,4,1,Friendly,Singapore,Singapore,False,2007,Asia,79.972,4553009,47143.17964
